Date,Title,Artist,Rank,IsNew
2020-04-11,Don't Start Now,Dua Lipa,3,False
2020-04-11,Circles,Post Malone,4,False
2020-04-11,Life Is Good,Future Featuring Drake,5,False
2020-04-11,Adore You,Harry Styles,6,False
2020-04-11,Say So,Doja Cat Featuring Nicki Minaj,7,False
2020-04-11,Intentions,Justin Bieber Featuring Quavo,8,False
2020-04-11,Everything I Wanted,Billie Eilish,9,False
2020-04-11,Someone You Loved,Lewis Capaldi,10,False
2020-04-11,Roxanne,Arizona Zervas,11,False
2020-04-11,Heartless,The Weeknd,12,False
2020-04-11,Memories,Maroon 5,13,False
2020-04-11,The Bones,Maren Morris,14,False
2020-04-11,My Oh My,Camila Cabello Featuring DaBaby,15,False
2020-04-11,Hot Girl Bummer,blackbear,16,False
2020-04-11,Turks,"NAV, Gunna & Travis Scott",17,True
2020-04-11,Savage,Megan Thee Stallion,18,False
2020-04-11,Blueberry Faygo,Lil Mosey,19,False
2020-04-11,Dance Monkey,Tones And I,20,False
2020-04-11,Break My Heart,Dua Lipa,21,True
2020-04-11,I Hope,Gabby Barrett Featuring Charlie Puth,22,False
2020-04-11,Believe It,PARTYNEXTDOOR & Rihanna,23,True
2020-04-11,Ballin',Mustard & Roddy Ricch,24,False
2020-04-11,Falling,Trevor Daniel,25,False
2020-04-11,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,26,False
2020-04-11,Stupid Love,Lady Gaga,27,False
2020-04-11,"10,000 Hours",Dan + Shay & Justin Bieber,28,False
2020-04-11,BOP,DaBaby,29,False
2020-04-11,Heart On Ice,Rod Wave,30,False
2020-04-11,High Fashion,Roddy Ricch Featuring Mustard,31,False
2020-04-11,Nobody But You,Blake Shelton Duet With Gwen Stefani,32,False
2020-04-11,Suicidal,YNW Melly & Juice WRLD,33,False
2020-04-11,You Should Be Sad,Halsey,34,False
2020-04-11,No Guidance,Chris Brown Featuring Drake,35,False
2020-04-11,Chasin' You,Morgan Wallen,36,False
2020-04-11,Slow Dance In A Parking Lot,Jordan Davis,37,False
2020-04-11,Homesick,Kane Brown,38,False
2020-04-11,Roses,SAINt JHN,39,False
2020-04-11,Catch,Brett Young,40,False
2020-04-11,I Love Me,Demi Lovato,41,False
2020-04-11,In Your Eyes,The Weeknd,42,False
2020-04-11,Death Bed,Powfu Featuring beabadoobee,43,False
2020-04-11,More Hearts Than Mine,Ingrid Andress,44,False
2020-04-11,Slide,H.E.R. Featuring YG,45,False
2020-04-11,Woah,Lil Baby,46,False
2020-04-11,Godzilla,Eminem Featuring Juice WRLD,47,False
2020-04-11,BEST ON EARTH,Russ & BIA,48,False
2020-04-11,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",49,False
2020-04-11,What She Wants Tonight,Luke Bryan,50,False
2020-04-11,Homemade,Jake Owen,51,False
2020-04-11,Sunday Best,Surfaces,52,False
2020-04-11,Yo Perreo Sola,Bad Bunny,53,False
2020-04-11,Dior,Pop Smoke,54,False
2020-04-11,Sum 2 Prove,Lil Baby,55,False
2020-04-11,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,56,False
2020-04-11,Walk Em Down,NLE Choppa Featuring Roddy Ricch,57,False
2020-04-11,I Hope You're Happy Now,Carly Pearce & Lee Brice,58,False
2020-04-11,Does To Me,Luke Combs Featuring Eric Church,59,False
2020-04-11,Loyal,PARTYNEXTDOOR Featuring Drake,60,False
2020-04-11,After Hours,The Weeknd,61,False
2020-04-11,Supalonely,BENEE Featuring Gus Dapperton,62,False
2020-04-11,Myron,Lil Uzi Vert,63,False
2020-04-11,Tusa,Karol G & Nicki Minaj,64,False
2020-04-11,P*$$y Fairy (OTW),Jhene Aiko,65,False
2020-04-11,Before You Go,Lewis Capaldi,66,False
2020-04-11,Come Thru,Summer Walker & Usher,67,False
2020-04-11,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,68,False
2020-04-11,Underdog,Alicia Keys,69,False
2020-04-11,The Other Side,SZA X Justin Timberlake,70,False
2020-04-11,Know Your Worth,Khalid x Disclosure,71,False
2020-04-11,Out West,JACKBOYS Featuring Young Thug,72,False
2020-04-11,Emotionally Scarred,Lil Baby,73,False
2020-04-11,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",74,False
2020-04-11,P2,Lil Uzi Vert,75,False
2020-04-11,B.I.T.C.H.,Megan Thee Stallion,76,False
2020-04-11,Physical,Dua Lipa,77,False
2020-04-11,After A Few,Travis Denning,78,True
2020-04-11,That Way,Lil Uzi Vert,79,False
2020-04-11,B.S.,Jhene Aiko Featuring H.E.R.,80,False
2020-04-11,I Love My Country,Florida Georgia Line,81,True
2020-04-11,Grace,Lil Baby & 42 Dugg,82,False
2020-04-11,Make No Sense,YoungBoy Never Broke Again,83,False
2020-04-11,Yummy,Justin Bieber,84,False
2020-04-11,Save Your Tears,The Weeknd & Ariana Grande,85,False
2020-04-11,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",86,False
2020-04-11,La Dificil,Bad Bunny,87,False
2020-04-11,Ridin' Roads,Dustin Lynch,88,False
2020-04-11,Si Veo A Tu Mama,Bad Bunny,89,False
2020-04-11,The Man,Taylor Swift,90,False
2020-04-11,Hard To Forget,Sam Hunt,91,True
2020-04-11,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,92,False
2020-04-11,Last Time I Say Sorry,Kane Brown & John Legend,93,True
2020-04-11,What A Man Gotta Do,Jonas Brothers,94,False
2020-04-11,Heatin Up,Lil Baby & Gunna,95,False
2020-04-11,If The World Was Ending,JP Saxe Featuring Julia Michaels,96,True
2020-04-11,Vete,Bad Bunny,97,False
2020-04-11,Baby Pluto,Lil Uzi Vert,98,False
2020-04-11,Into The Unknown,Idina Menzel & AURORA,99,False
2020-04-11,July,Noah Cyrus & Leon Bridges,100,False
2020-04-18,Toosie Slide,Drake,1,True
2020-04-18,Blinding Lights,The Weeknd,2,False
2020-04-18,The Box,Roddy Ricch,3,False
2020-04-18,Don't Start Now,Dua Lipa,4,False
2020-04-18,Life Is Good,Future Featuring Drake,5,False
2020-04-18,Circles,Post Malone,6,False
2020-04-18,Adore You,Harry Styles,7,False
2020-04-18,Say So,Doja Cat Featuring Nicki Minaj,8,False
2020-04-18,Intentions,Justin Bieber Featuring Quavo,9,False
2020-04-18,Everything I Wanted,Billie Eilish,10,False
2020-04-18,Someone You Loved,Lewis Capaldi,11,False
2020-04-18,The Bones,Maren Morris,12,False
2020-04-18,My Oh My,Camila Cabello Featuring DaBaby,13,False
2020-04-18,Savage,Megan Thee Stallion,14,False
2020-04-18,Memories,Maroon 5,15,False
2020-04-18,Roxanne,Arizona Zervas,16,False
2020-04-18,Hot Girl Bummer,blackbear,17,False
2020-04-18,Blueberry Faygo,Lil Mosey,18,False
2020-04-18,Heartless,The Weeknd,19,False
2020-04-18,I Hope,Gabby Barrett Featuring Charlie Puth,20,False
2020-04-18,Dance Monkey,Tones And I,21,False
2020-04-18,Find My Way,DaBaby,22,True
2020-04-18,Falling,Trevor Daniel,23,False
2020-04-18,Nobody But You,Blake Shelton Duet With Gwen Stefani,24,False
2020-04-18,Heart On Ice,Rod Wave,25,False
2020-04-18,Ballin',Mustard & Roddy Ricch,26,False
2020-04-18,Chasin' You,Morgan Wallen,27,False
2020-04-18,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,28,False
2020-04-18,Catch,Brett Young,29,False
2020-04-18,Roses,SAINt JHN,30,False
2020-04-18,High Fashion,Roddy Ricch Featuring Mustard,31,False
2020-04-18,Stupid Love,Lady Gaga,32,False
2020-04-18,Death Bed,Powfu Featuring beabadoobee,33,False
2020-04-18,"10,000 Hours",Dan + Shay & Justin Bieber,34,False
2020-04-18,BOP,DaBaby,35,False
2020-04-18,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",36,False
2020-04-18,More Hearts Than Mine,Ingrid Andress,37,False
2020-04-18,No Guidance,Chris Brown Featuring Drake,38,False
2020-04-18,Break My Heart,Dua Lipa,39,False
2020-04-18,Hard To Forget,Sam Hunt,40,False
2020-04-18,I Love Me,Demi Lovato,41,False
2020-04-18,Slow Dance In A Parking Lot,Jordan Davis,42,False
2020-04-18,Suicidal,YNW Melly & Juice WRLD,43,False
2020-04-18,Sunday Best,Surfaces,44,False
2020-04-18,Slide,H.E.R. Featuring YG,45,False
2020-04-18,Turks,"NAV, Gunna & Travis Scott",46,False
2020-04-18,In Your Eyes,The Weeknd,47,False
2020-04-18,Homesick,Kane Brown,48,False
2020-04-18,BEST ON EARTH,Russ & BIA,49,False
2020-04-18,Does To Me,Luke Combs Featuring Eric Church,50,False
2020-04-18,I Hope You're Happy Now,Carly Pearce & Lee Brice,51,False
2020-04-18,You Should Be Sad,Halsey,52,False
2020-04-18,Godzilla,Eminem Featuring Juice WRLD,53,False
2020-04-18,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,54,False
2020-04-18,Dior,Pop Smoke,55,False
2020-04-18,Sum 2 Prove,Lil Baby,56,False
2020-04-18,Homemade,Jake Owen,57,False
2020-04-18,Believe It,PARTYNEXTDOOR & Rihanna,58,False
2020-04-18,Yo Perreo Sola,Bad Bunny,59,False
2020-04-18,Walk Em Down,NLE Choppa Featuring Roddy Ricch,60,False
2020-04-18,Supalonely,BENEE Featuring Gus Dapperton,61,False
2020-04-18,What She Wants Tonight,Luke Bryan,62,False
2020-04-18,Before You Go,Lewis Capaldi,63,False
2020-04-18,Fuck The World,Rod Wave,64,True
2020-04-18,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,65,False
2020-04-18,Tusa,Karol G & Nicki Minaj,66,False
2020-04-18,Pray 4 Love,Rod Wave,67,True
2020-04-18,Come Thru,Summer Walker & Usher,68,False
2020-04-18,After A Few,Travis Denning,69,False
2020-04-18,P*$$y Fairy (OTW),Jhene Aiko,70,False
2020-04-18,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",71,True
2020-04-18,Myron,Lil Uzi Vert,72,False
2020-04-18,Out West,JACKBOYS Featuring Young Thug,73,False
2020-04-18,Thief In The Night,Rod Wave,74,True
2020-04-18,The Other Side,SZA X Justin Timberlake,75,False
2020-04-18,Tycoon,Future,76,True
2020-04-18,I Remember,Rod Wave,77,True
2020-04-18,The Greatest,Rod Wave,78,True
2020-04-18,Underdog,Alicia Keys,79,False
2020-04-18,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",80,False
2020-04-18,Bluebird,Miranda Lambert,81,True
2020-04-18,B.I.T.C.H.,Megan Thee Stallion,82,False
2020-04-18,If The World Was Ending,JP Saxe Featuring Julia Michaels,83,False
2020-04-18,Ribbon In The Sky,Rod Wave,84,True
2020-04-18,Emotionally Scarred,Lil Baby,85,False
2020-04-18,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",86,False
2020-04-18,That Way,Lil Uzi Vert,87,False
2020-04-18,The Man,Taylor Swift,88,False
2020-04-18,Last Time I Say Sorry,Kane Brown & John Legend,89,False
2020-04-18,After Hours,The Weeknd,90,False
2020-04-18,Ridin' Roads,Dustin Lynch,91,False
2020-04-18,P2,Lil Uzi Vert,92,False
2020-04-18,Here And Now,Kenny Chesney,93,True
2020-04-18,Yummy,Justin Bieber,94,False
2020-04-18,Thug Life,Rod Wave,95,True
2020-04-18,Heatin Up,Lil Baby & Gunna,96,False
2020-04-18,July,Noah Cyrus & Leon Bridges,97,False
2020-04-18,What A Man Gotta Do,Jonas Brothers,98,False
2020-04-18,No Weakness,Rod Wave,99,True
2020-04-18,Grace,Lil Baby & 42 Dugg,100,False
2020-04-25,Blinding Lights,The Weeknd,1,False
2020-04-25,Toosie Slide,Drake,2,False
2020-04-25,The Box,Roddy Ricch,3,False
2020-04-25,Don't Start Now,Dua Lipa,4,False
2020-04-25,Say So,Doja Cat Featuring Nicki Minaj,5,False
2020-04-25,Adore You,Harry Styles,6,False
2020-04-25,Circles,Post Malone,7,False
2020-04-25,Life Is Good,Future Featuring Drake,8,False
2020-04-25,Intentions,Justin Bieber Featuring Quavo,9,False
2020-04-25,Everything I Wanted,Billie Eilish,10,False
2020-04-25,Someone You Loved,Lewis Capaldi,11,False
2020-04-25,My Oh My,Camila Cabello Featuring DaBaby,12,False
2020-04-25,The Bones,Maren Morris,13,False
2020-04-25,Savage,Megan Thee Stallion,14,False
2020-04-25,Memories,Maroon 5,15,False
2020-04-25,Blueberry Faygo,Lil Mosey,16,False
2020-04-25,I Hope,Gabby Barrett Featuring Charlie Puth,17,False
2020-04-25,Nobody But You,Blake Shelton Duet With Gwen Stefani,18,False
2020-04-25,Roxanne,Arizona Zervas,19,False
2020-04-25,Hot Girl Bummer,blackbear,20,False
2020-04-25,Heartless,The Weeknd,21,False
2020-04-25,Falling,Trevor Daniel,22,False
2020-04-25,Level Of Concern,twenty one pilots,23,True
2020-04-25,Dance Monkey,Tones And I,24,False
2020-04-25,Chasin' You,Morgan Wallen,25,False
2020-04-25,Roses,SAINt JHN,26,False
2020-04-25,Ballin',Mustard & Roddy Ricch,27,False
2020-04-25,Heart On Ice,Rod Wave,28,False
2020-04-25,High Fashion,Roddy Ricch Featuring Mustard,29,False
2020-04-25,Death Bed,Powfu Featuring beabadoobee,30,False
2020-04-25,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,31,False
2020-04-25,More Hearts Than Mine,Ingrid Andress,32,False
2020-04-25,Stupid Love,Lady Gaga,33,False
2020-04-25,"10,000 Hours",Dan + Shay & Justin Bieber,34,False
2020-04-25,Break My Heart,Dua Lipa,35,False
2020-04-25,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",36,False
2020-04-25,Catch,Brett Young,37,False
2020-04-25,Sunday Best,Surfaces,38,False
2020-04-25,BOP,DaBaby,39,False
2020-04-25,No Guidance,Chris Brown Featuring Drake,40,False
2020-04-25,I Love Me,Demi Lovato,41,False
2020-04-25,I Hope You're Happy Now,Carly Pearce & Lee Brice,42,False
2020-04-25,Slide,H.E.R. Featuring YG,43,False
2020-04-25,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,44,False
2020-04-25,In Your Eyes,The Weeknd,45,False
2020-04-25,Dior,Pop Smoke,46,False
2020-04-25,Suicidal,YNW Melly & Juice WRLD,47,False
2020-04-25,Does To Me,Luke Combs Featuring Eric Church,48,False
2020-04-25,Hard To Forget,Sam Hunt,49,False
2020-04-25,Slow Dance In A Parking Lot,Jordan Davis,50,False
2020-04-25,Find My Way,DaBaby,51,False
2020-04-25,BEST ON EARTH,Russ & BIA,52,False
2020-04-25,Sum 2 Prove,Lil Baby,53,False
2020-04-25,Stupid Again,Tory Lanez,54,True
2020-04-25,After A Few,Travis Denning,55,False
2020-04-25,Godzilla,Eminem Featuring Juice WRLD,56,False
2020-04-25,Before You Go,Lewis Capaldi,57,False
2020-04-25,Supalonely,BENEE Featuring Gus Dapperton,58,False
2020-04-25,Boyfriend,Selena Gomez,59,True
2020-04-25,Walk Em Down,NLE Choppa Featuring Roddy Ricch,60,False
2020-04-25,Believe It,PARTYNEXTDOOR & Rihanna,61,False
2020-04-25,Yo Perreo Sola,Bad Bunny,62,False
2020-04-25,Turks,"NAV, Gunna & Travis Scott",63,False
2020-04-25,Broke In A Minute,Tory Lanez,64,True
2020-04-25,You Should Be Sad,Halsey,65,False
2020-04-25,Come Thru,Summer Walker & Usher,66,False
2020-04-25,Homemade,Jake Owen,67,False
2020-04-25,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,68,False
2020-04-25,Tusa,Karol G & Nicki Minaj,69,False
2020-04-25,P*$$y Fairy (OTW),Jhene Aiko,70,False
2020-04-25,Out West,JACKBOYS Featuring Young Thug,71,False
2020-04-25,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",72,False
2020-04-25,If The World Was Ending,JP Saxe Featuring Julia Michaels,73,False
2020-04-25,Myron,Lil Uzi Vert,74,False
2020-04-25,Bluebird,Miranda Lambert,75,False
2020-04-25,The Other Side,SZA X Justin Timberlake,76,False
2020-04-25,What She Wants Tonight,Luke Bryan,77,False
2020-04-25,Sigues Con El,Arcangel x Sech,78,True
2020-04-25,Here And Now,Kenny Chesney,79,False
2020-04-25,Die From A Broken Heart,Maddie & Tae,80,True
2020-04-25,Underdog,Alicia Keys,81,False
2020-04-25,Emotionally Scarred,Lil Baby,82,False
2020-04-25,That Way,Lil Uzi Vert,83,False
2020-04-25,DND,Polo G,84,True
2020-04-25,July,Noah Cyrus & Leon Bridges,85,False
2020-04-25,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",86,False
2020-04-25,Ridin' Roads,Dustin Lynch,87,False
2020-04-25,The Man,Taylor Swift,88,False
2020-04-25,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",89,False
2020-04-25,PTSD,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",90,False
2020-04-25,Grace,Lil Baby & 42 Dugg,91,False
2020-04-25,P2,Lil Uzi Vert,92,False
2020-04-25,In Between,Scotty McCreery,93,True
2020-04-25,Yummy,Justin Bieber,94,False
2020-04-25,Captain Hook,Megan Thee Stallion,95,False
2020-04-25,Ride It.,Regard,96,True
2020-04-25,B.I.T.C.H.,Megan Thee Stallion,97,False
2020-04-25,Girl Of My Dreams,Rod Wave,98,True
2020-04-25,B.S.,Jhene Aiko Featuring H.E.R.,99,False
2020-04-25,Boss Bitch,Doja Cat,100,True
2020-05-02,Blinding Lights,The Weeknd,1,False
2020-05-02,Toosie Slide,Drake,2,False
2020-05-02,The Box,Roddy Ricch,3,False
2020-05-02,Don't Start Now,Dua Lipa,4,False
2020-05-02,Say So,Doja Cat Featuring Nicki Minaj,5,False
2020-05-02,Circles,Post Malone,6,False
2020-05-02,Adore You,Harry Styles,7,False
2020-05-02,Intentions,Justin Bieber Featuring Quavo,8,False
2020-05-02,Rockstar,DaBaby Featuring Roddy Ricch,9,True
2020-05-02,Life Is Good,Future Featuring Drake,10,False
2020-05-02,Everything I Wanted,Billie Eilish,11,False
2020-05-02,My Oh My,Camila Cabello Featuring DaBaby,12,False
2020-05-02,The Bones,Maren Morris,13,False
2020-05-02,Savage,Megan Thee Stallion,14,False
2020-05-02,Someone You Loved,Lewis Capaldi,15,False
2020-05-02,I Hope,Gabby Barrett Featuring Charlie Puth,16,False
2020-05-02,Jump,DaBaby Featuring YoungBoy Never Broke Again,17,True
2020-05-02,Memories,Maroon 5,18,False
2020-05-02,Blueberry Faygo,Lil Mosey,19,False
2020-05-02,Nobody But You,Blake Shelton Duet With Gwen Stefani,20,False
2020-05-02,Chasin' You,Morgan Wallen,21,False
2020-05-02,Roses,SAINt JHN,22,False
2020-05-02,Falling,Trevor Daniel,23,False
2020-05-02,Hot Girl Bummer,blackbear,24,False
2020-05-02,High Fashion,Roddy Ricch Featuring Mustard,25,False
2020-05-02,Roxanne,Arizona Zervas,26,False
2020-05-02,Death Bed,Powfu Featuring beabadoobee,27,False
2020-05-02,Heartless,The Weeknd,28,False
2020-05-02,Heart On Ice,Rod Wave,29,False
2020-05-02,More Hearts Than Mine,Ingrid Andress,30,False
2020-05-02,Dance Monkey,Tones And I,31,False
2020-05-02,Ballin',Mustard & Roddy Ricch,32,False
2020-05-02,Find My Way,DaBaby,33,False
2020-05-02,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,34,False
2020-05-02,@ MEH,Playboi Carti,35,True
2020-05-02,I'm Ready,Sam Smith & Demi Lovato,36,True
2020-05-02,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",37,False
2020-05-02,Sunday Best,Surfaces,38,False
2020-05-02,Break My Heart,Dua Lipa,39,False
2020-05-02,Does To Me,Luke Combs Featuring Eric Church,40,False
2020-05-02,"10,000 Hours",Dan + Shay & Justin Bieber,41,False
2020-05-02,I Love Me,Demi Lovato,42,False
2020-05-02,BOP,DaBaby,43,False
2020-05-02,PICK UP,DaBaby Featuring Quavo,44,True
2020-05-02,Level Of Concern,twenty one pilots,45,False
2020-05-02,Stupid Love,Lady Gaga,46,False
2020-05-02,I Hope You're Happy Now,Carly Pearce & Lee Brice,47,False
2020-05-02,No Guidance,Chris Brown Featuring Drake,48,False
2020-05-02,Hard To Forget,Sam Hunt,49,False
2020-05-02,NASTY,DaBaby Featuring Ashanti & Megan Thee Stallion,50,True
2020-05-02,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,51,False
2020-05-02,Catch,Brett Young,52,False
2020-05-02,LIGHTSKIN SH*T,DaBaby Featuring Future & jetsonmade,53,True
2020-05-02,Dior,Pop Smoke,54,False
2020-05-02,In Your Eyes,The Weeknd,55,False
2020-05-02,After A Few,Travis Denning,56,False
2020-05-02,Before You Go,Lewis Capaldi,57,False
2020-05-02,Slide,H.E.R. Featuring YG,58,False
2020-05-02,Supalonely,BENEE Featuring Gus Dapperton,59,False
2020-05-02,Sum 2 Prove,Lil Baby,60,False
2020-05-02,More Than My Hometown,Morgan Wallen,61,True
2020-05-02,BEST ON EARTH,Russ & BIA,62,False
2020-05-02,CAN'T STOP,DaBaby,63,True
2020-05-02,BLAME IT ON BABY,DaBaby,64,True
2020-05-02,Walk Em Down,NLE Choppa Featuring Roddy Ricch,65,False
2020-05-02,Godzilla,Eminem Featuring Juice WRLD,66,False
2020-05-02,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,67,False
2020-05-02,Yo Perreo Sola,Bad Bunny,68,False
2020-05-02,SAD SHIT,DaBaby,69,True
2020-05-02,Tusa,Karol G & Nicki Minaj,70,False
2020-05-02,DROP,DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,71,True
2020-05-02,Out West,JACKBOYS Featuring Young Thug,72,False
2020-05-02,Slow Dance In A Parking Lot,Jordan Davis,73,False
2020-05-02,TALK ABOUT IT,DaBaby,74,True
2020-05-02,Believe It,PARTYNEXTDOOR & Rihanna,75,False
2020-05-02,P*$$y Fairy (OTW),Jhene Aiko,76,False
2020-05-02,If The World Was Ending,JP Saxe Featuring Julia Michaels,77,False
2020-05-02,Turks,"NAV, Gunna & Travis Scott",78,False
2020-05-02,Come Thru,Summer Walker & Usher,79,False
2020-05-02,You Should Be Sad,Halsey,80,False
2020-05-02,Homemade,Jake Owen,81,False
2020-05-02,Bluebird,Miranda Lambert,82,False
2020-05-02,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",83,False
2020-05-02,Emotionally Scarred,Lil Baby,84,False
2020-05-02,CHAMPION,DaBaby,85,True
2020-05-02,I Dare You,Kelly Clarkson,86,True
2020-05-02,Here And Now,Kenny Chesney,87,False
2020-05-02,Myron,Lil Uzi Vert,88,False
2020-05-02,In Between,Scotty McCreery,89,False
2020-05-02,Broke In A Minute,Tory Lanez,90,False
2020-05-02,That Way,Lil Uzi Vert,91,False
2020-05-02,After Party,Don Toliver,92,True
2020-05-02,July,Noah Cyrus & Leon Bridges,93,False
2020-05-02,Die From A Broken Heart,Maddie & Tae,94,False
2020-05-02,Ride It.,Regard,95,False
2020-05-02,Captain Hook,Megan Thee Stallion,96,False
2020-05-02,God Whispered Your Name,Keith Urban,97,True
2020-05-02,PTSD,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",98,False
2020-05-02,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",99,False
2020-05-02,Girl Of My Dreams,Rod Wave,100,False
2020-05-09,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",1,True
2020-05-09,Blinding Lights,The Weeknd,2,False
2020-05-09,Toosie Slide,Drake,3,False
2020-05-09,Savage,Megan Thee Stallion,4,False
2020-05-09,The Box,Roddy Ricch,5,False
2020-05-09,Say So,Doja Cat Featuring Nicki Minaj,6,False
2020-05-09,Don't Start Now,Dua Lipa,7,False
2020-05-09,Circles,Post Malone,8,False
2020-05-09,Intentions,Justin Bieber Featuring Quavo,9,False
2020-05-09,Adore You,Harry Styles,10,False
2020-05-09,Righteous,Juice WRLD,11,True
2020-05-09,Life Is Good,Future Featuring Drake,12,False
2020-05-09,My Oh My,Camila Cabello Featuring DaBaby,13,False
2020-05-09,Rockstar,DaBaby Featuring Roddy Ricch,14,False
2020-05-09,The Bones,Maren Morris,15,False
2020-05-09,Everything I Wanted,Billie Eilish,16,False
2020-05-09,Someone You Loved,Lewis Capaldi,17,False
2020-05-09,Nobody But You,Blake Shelton Duet With Gwen Stefani,18,False
